,Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate,PropertyType,TotalVacDays,Program,LocalGovtAuthority,Year
25872,4650,1,,Aug-20,Aug-20,Aug-20,,MARYBOROUGH ,10,5,,,Maryborough,Apartment,15.0,Public Housing,Fraser Coast,2020
25873,4811,3,,Apr-21,Apr-21,Apr-21,,TOWNSVILLE ,10,5,,,Mundingburra,Detached House,15.0,Public Housing,Townsville,2021
25874,4119,2,,Jan-21,Jan-21,Jan-21,,LOGAN ,10,5,,,Waterford,Townhouse,15.0,Public Housing,Logan,2021
25875,4870,1,,Aug-20,Aug-20,Sep-20,,CAIRNS ,10,5,,,Cairns,Apartment,15.0,Public Housing,Cairns,2020
25876,4814,1,,May-21,Jun-21,Jun-21,,TOWNSVILLE ,10,5,,,Mundingburra,Apartment,15.0,Public Housing,Townsville,2021
25877,4504,2,,Sep-20,Sep-20,Sep-20,,MORETON BAY ,10,5,,,Kurwongbah,Apartment,15.0,Public Housing,Moreton Bay,2020
25878,4304,3,,Feb-21,Feb-21,Feb-21,,IPSWICH ,10,6,,,Bundamba,Detached House,16.0,Public Housing,Ipswich,2021
25879,4207,1,,Sep-20,Sep-20,Oct-20,,LOGAN ,10,6,,,Macalister,Apartment,16.0,Public Housing,Logan,2020
25880,4870,1,,Oct-20,Oct-20,Oct-20,,CAIRNS ,10,6,,,Cairns,Apartment,16.0,Public Housing,Cairns,2020
25881,4737,3,,Jun-20,Jul-20,Jul-20,,MACKAY ,10,6,,,Mirani,Detached House,16.0,Public Housing,Mackay,2020
25882,0,4,,May-21,May-21,May-21,,MAROOCHYDORE ,10,6,,,Kawana,Detached House,16.0,Public Housing,Sunshine Coast,2021
25883,4305,1,,Feb-21,Mar-21,Mar-21,,IPSWICH ,10,6,,,Ipswich West,Apartment,16.0,Public Housing,Ipswich,2021
25884,4152,3,,May-21,May-21,Jun-21,,BURANDA ,10,7,,,Chatsworth,Detached House,17.0,Public Housing,Brisbane,2021
25885,4105,1,,Oct-20,Oct-20,Nov-20,,BURANDA ,10,7,,,Toohey,Apartment,17.0,Public Housing,Brisbane,2020
25886,4551,1,,Sep-20,Sep-20,Oct-20,,MAROOCHYDORE ,10,7,,,Caloundra,Apartment,17.0,Public Housing,Sunshine Coast,2020
25887,4868,1,,Apr-21,May-21,May-21,,CAIRNS ,10,7,,,Mulgrave,Apartment,17.0,Public Housing,Cairns,2021
25888,4223,1,,Jul-20,Aug-20,Aug-20,,GOLD COAST ,10,7,,,Currumbin,Apartment,17.0,Public Housing,Gold Coast,2020
25889,4680,3,,Aug-20,Aug-20,Aug-20,,GLADSTONE ,10,7,,,Gladstone,Detached House,17.0,Public Housing,Gladstone,2020
25890,4865,2,,Jun-20,Jun-20,Jul-20,,CAIRNS ,10,7,,,Mulgrave,Duplex,17.0,Public Housing,Cairns,2020
25891,4865,1,,Feb-21,Feb-21,Feb-21,,CAIRNS ,10,7,,,Mulgrave,Apartment,17.0,Public Housing,Cairns,2021
25892,4305,1,,Aug-20,Aug-20,Aug-20,,IPSWICH ,10,7,,,Ipswich West,Apartment,17.0,Public Housing,Ipswich,2020
25893,4019,1,,Nov-20,Dec-20,Dec-20,,MORETON BAY ,10,7,,,Redcliffe,Apartment,17.0,Public Housing,Moreton Bay,2020
25894,4127,3,,Sep-20,Oct-20,Oct-20,,LOGAN ,10,7,,,Waterford,Detached House,17.0,Public Housing,Logan,2020
25895,4811,3,,Sep-20,Oct-20,Oct-20,,TOWNSVILLE ,10,7,,,Mundingburra,Detached House,17.0,Public Housing,Townsville,2020
25896,4870,2,,Sep-20,Oct-20,Oct-20,,CAIRNS ,10,7,,,Cairns,Apartment,17.0,Public Housing,Cairns,2020
25897,4103,1,,Aug-20,Sep-20,Sep-20,,BURANDA ,10,7,,,Miller,Apartment,17.0,Public Housing,Brisbane,2020
25898,4170,1,,Jul-20,Jul-20,Aug-20,,BURANDA ,10,8,,,Bulimba,Apartment,18.0,Public Housing,Brisbane,2020
25899,4870,2,,Jul-20,Jul-20,Jul-20,,CAIRNS ,10,8,,,Barron River,Townhouse,18.0,Public Housing,Cairns,2020
25900,0,3,,May-21,Jun-21,Jun-21,,LOGAN ,10,8,,,Waterford,Detached House,18.0,Public Housing,Logan,2021
25901,0,3,,Apr-21,Apr-21,Apr-21,,TOWNSVILLE ,10,8,,,Thuringowa,Detached House,18.0,Public Housing,Townsville,2021
25902,4575,3,,Jan-21,Jan-21,Jan-21,,MAROOCHYDORE ,10,8,,,Kawana,Detached House,18.0,Public Housing,Sunshine Coast,2021
25903,4128,2,,Sep-20,Oct-20,Oct-20,,LOGAN ,10,8,,,Springwood,Apartment,18.0,Public Housing,Logan,2020
25904,4163,1,,Aug-20,Aug-20,Aug-20,,BAYSIDE ,10,9,,,Oodgeroo,Apartment,19.0,Public Housing,Redland,2020
25905,4812,2,,Oct-20,Oct-20,Nov-20,,TOWNSVILLE ,10,9,,,Townsville,Apartment,19.0,Public Housing,Townsville,2020
25906,4012,1,,Oct-20,Oct-20,Nov-20,,CHERMSIDE ,10,10,,,Nudgee,Apartment,20.0,Public Housing,Brisbane,2020
25907,4390,3,,Mar-21,Mar-21,Mar-21,,TOOWOOMBA AND SOUTH WEST ,10,10,,,Southern Downs,Detached House,20.0,Public Housing,Goondiwindi,2021
25908,4020,2,,Aug-20,Aug-20,Sep-20,,MORETON BAY ,10,10,,,Redcliffe,Townhouse,20.0,Public Housing,Moreton Bay,2020
25909,4870,1,,Sep-20,Sep-20,Sep-20,,CAIRNS ,10,10,,,Cairns,Apartment,20.0,Public Housing,Cairns,2020
25910,4053,3,,Jul-20,Aug-20,Aug-20,,CHERMSIDE ,10,11,,,Stafford,Detached House,21.0,Public Housing,Brisbane,2020
25911,4105,1,,Apr-21,Apr-21,May-21,,BURANDA ,10,11,,,Toohey,Apartment,21.0,Public Housing,Brisbane,2021
25912,4101,1,,Oct-20,Nov-20,Nov-20,,FORTITUDE VALLEY ,10,11,,,South Brisbane,Apartment,21.0,Public Housing,Brisbane,2020
25913,4878,2,,Jun-21,Jun-21,Jun-21,,CAIRNS ,10,11,,,Barron River,Townhouse,21.0,Public Housing,Cairns,2021
25914,4341,2,,Aug-20,Aug-20,Aug-20,,IPSWICH ,10,11,,,Lockyer,Duplex,21.0,Public Housing,Lockyer Valley,2020
25915,4740,1,,May-21,Jun-21,Jun-21,,MACKAY ,10,11,,,Mackay,Apartment,21.0,Public Housing,Mackay,2021
25916,4615,1,,Jun-21,Jun-21,Jun-21,,MARYBOROUGH ,10,11,,,Nanango,Apartment,21.0,Public Housing,South Burnett,2021
25917,0,1,,Feb-21,Mar-21,Mar-21,,GOLD COAST ,10,11,,,Southport,Apartment,21.0,Public Housing,Gold Coast,2021
25918,4215,1,,Nov-20,Nov-20,Nov-20,,GOLD COAST ,10,11,,,Bonney,Apartment,21.0,Public Housing,Gold Coast,2020
25919,4670,2,,May-21,May-21,Jun-21,,BUNDABERG ,10,11,,,Bundaberg,Duplex,21.0,Public Housing,Bundaberg,2021
25920,4670,2,,Apr-21,Apr-21,Apr-21,,BUNDABERG ,10,11,,,Bundaberg,Apartment,21.0,Public Housing,Bundaberg,2021
25921,4103,1,,Sep-20,Sep-20,Sep-20,,BURANDA ,10,12,,,Miller,Apartment,22.0,Public Housing,Brisbane,2020
25922,0,3,,Oct-20,Nov-20,Nov-20,,IPSWICH ,10,12,,,Bundamba,Detached House,22.0,Public Housing,Ipswich,2020
25923,4212,4,,Apr-21,Apr-21,May-21,,GOLD COAST ,10,12,,,Theodore,Detached House,22.0,Public Housing,Gold Coast,2021
25924,4114,3,,Sep-20,Sep-20,Sep-20,,LOGAN ,10,12,,,Woodridge,Townhouse,22.0,Public Housing,Logan,2020
25925,4215,2,,Apr-21,Apr-21,May-21,,GOLD COAST ,10,12,,,Bonney,Townhouse,22.0,Public Housing,Gold Coast,2021
25926,4880,3,,Mar-21,Mar-21,Apr-21,,CAIRNS ,10,12,,,Cook,Detached House,22.0,Public Housing,Mareeba,2021
25927,4814,1,,Jan-21,Jan-21,Jan-21,,TOWNSVILLE ,10,12,,,Mundingburra,Apartment,22.0,Public Housing,Townsville,2021
25928,4030,1,,Jun-20,Jun-20,Jul-20,,FORTITUDE VALLEY ,10,12,,,Clayfield,Apartment,22.0,Public Housing,Brisbane,2020
25929,4102,1,,Nov-20,Dec-20,Dec-20,,FORTITUDE VALLEY ,10,13,,,South Brisbane,Apartment,23.0,Public Housing,Brisbane,2020
25930,4105,1,,Apr-21,Apr-21,May-21,,BURANDA ,10,13,,,Toohey,Apartment,23.0,Public Housing,Brisbane,2021
25931,4870,1,,Jul-20,Jul-20,Aug-20,,CAIRNS ,10,13,,,Cairns,Apartment,23.0,Public Housing,Cairns,2020
25932,4802,3,,Sep-20,Sep-20,Sep-20,,MACKAY ,10,14,,,Whitsunday,Detached House,24.0,Public Housing,Whitsunday,2020
25933,4350,3,,Feb-21,Mar-21,Mar-21,,TOOWOOMBA AND SOUTH WEST ,10,14,,,Toowoomba North,Detached House,24.0,Public Housing,Toowoomba,2021
25934,4133,2,,Jul-20,Jul-20,Aug-20,,LOGAN ,10,14,,,Waterford,Townhouse,24.0,Public Housing,Logan,2020
25935,4104,1,,Sep-20,Sep-20,Oct-20,,BURANDA ,10,15,,,Miller,Apartment,25.0,Public Housing,Brisbane,2020
25936,4152,1,,Apr-21,Apr-21,May-21,,BURANDA ,10,15,,,Bulimba,Apartment,25.0,Public Housing,Brisbane,2021
25937,4169,2,,Apr-21,Apr-21,May-21,,FORTITUDE VALLEY ,10,18,,,South Brisbane,Townhouse,28.0,Public Housing,Brisbane,2021
25938,4105,1,,May-21,May-21,Jun-21,,BURANDA ,10,18,,,Toohey,Apartment,28.0,Public Housing,Brisbane,2021
25939,4032,1,,Jun-20,Jun-20,Jul-20,,CHERMSIDE ,10,18,,,Stafford,Apartment,28.0,Public Housing,Brisbane,2020
25940,4868,2,,Dec-20,Dec-20,Jan-21,,CAIRNS ,10,18,,,Mulgrave,Detached House,28.0,Public Housing,Cairns,2021
25941,4209,4,,Aug-20,Sep-20,Sep-20,,GOLD COAST ,10,18,,,Coomera,Detached House,28.0,Public Housing,Gold Coast,2020
25942,4400,3,,May-21,May-21,Jun-21,,TOOWOOMBA AND SOUTH WEST ,10,19,,,Condamine,Detached House,29.0,Public Housing,Toowoomba,2021
25943,4557,1,,Aug-20,Aug-20,Sep-20,,MAROOCHYDORE ,10,19,,,Maroochydore,Apartment,29.0,Public Housing,Sunshine Coast,2020
25944,4507,2,,Sep-20,Sep-20,Sep-20,,MORETON BAY ,10,19,,,Pumicestone,Apartment,29.0,Public Housing,Moreton Bay,2020
25945,4053,2,,Sep-20,Oct-20,Oct-20,,CHERMSIDE ,10,20,,,Stafford,Apartment,30.0,Public Housing,Brisbane,2020
25946,4510,1,,Jul-20,Jul-20,Aug-20,,MORETON BAY ,10,20,,,Morayfield,Apartment,30.0,Public Housing,Moreton Bay,2020
25947,4304,2,,May-21,Jun-21,Jun-21,,IPSWICH ,10,20,,,Ipswich,Townhouse,30.0,Public Housing,Ipswich,2021
25948,4221,1,,Mar-21,Apr-21,Apr-21,,GOLD COAST ,10,20,,,Burleigh,Apartment,30.0,Public Housing,Gold Coast,2021
25949,4170,2,,Jul-20,Jul-20,Aug-20,,BURANDA ,10,21,,,Bulimba,Apartment,31.0,Public Housing,Brisbane,2020
25950,4216,1,,Nov-20,Nov-20,Dec-20,,GOLD COAST ,10,21,,,Bonney,Apartment,31.0,Public Housing,Gold Coast,2020
25951,4551,1,,Jul-20,Jul-20,Aug-20,,MAROOCHYDORE ,10,21,,,Caloundra,Apartment,31.0,Public Housing,Sunshine Coast,2020
25952,4870,1,,Feb-21,Feb-21,Mar-21,,CAIRNS ,10,21,,,Cairns,Apartment,31.0,Public Housing,Cairns,2021
25953,4870,1,,Feb-21,Mar-21,Mar-21,,CAIRNS ,10,21,,,Cairns,Apartment,31.0,Public Housing,Cairns,2021
25954,4215,1,,Jun-20,Jun-20,Jul-20,,GOLD COAST ,10,21,,,Southport,Apartment,31.0,Public Housing,Gold Coast,2020
25955,4575,3,,Oct-20,Nov-20,Nov-20,,MAROOCHYDORE ,10,21,,,Kawana,Detached House,31.0,Public Housing,Sunshine Coast,2020
25956,4551,1,,Aug-20,Aug-20,Sep-20,,MAROOCHYDORE ,10,22,,,Caloundra,Apartment,32.0,Public Housing,Sunshine Coast,2020
25957,4870,1,,May-21,Jun-21,Jun-21,,CAIRNS ,10,24,,,Cairns,Apartment,34.0,Public Housing,Cairns,2021
25958,4102,1,,May-21,Jun-21,Jun-21,,BURANDA ,10,26,,,South Brisbane,Apartment,36.0,Public Housing,Brisbane,2021
25959,4870,1,,Nov-20,Dec-20,Jan-21,,CAIRNS ,10,26,,,Cairns,Apartment,36.0,Public Housing,Cairns,2021
25960,4350,2,,Aug-20,Aug-20,Sep-20,,TOOWOOMBA AND SOUTH WEST ,10,26,,,Toowoomba North,Townhouse,36.0,Public Housing,Toowoomba,2020
25961,4105,1,,May-21,May-21,Jun-21,,BURANDA ,10,27,,,Toohey,Apartment,37.0,Public Housing,Brisbane,2021
25962,4870,1,,Mar-21,Mar-21,Apr-21,,CAIRNS ,10,27,,,Cairns,Apartment,37.0,Public Housing,Cairns,2021
25963,4567,1,,Jun-20,Jun-20,Jul-20,,MAROOCHYDORE ,10,28,,,Noosa,Apartment,38.0,Public Housing,Noosa,2020
25964,4870,1,,Feb-21,Feb-21,Mar-21,,CAIRNS ,10,28,,,Cairns,Apartment,38.0,Public Housing,Cairns,2021
25965,4221,1,,Apr-21,Apr-21,May-21,,GOLD COAST ,10,29,,,Burleigh,Apartment,39.0,Public Housing,Gold Coast,2021
25966,4169,1,,Oct-20,Oct-20,Nov-20,,FORTITUDE VALLEY ,10,31,,,South Brisbane,Apartment,41.0,Public Housing,Brisbane,2020
25967,4560,1,,Jun-20,Jun-20,Jul-20,,MAROOCHYDORE ,10,31,,,Nicklin,Apartment,41.0,Public Housing,Sunshine Coast,2020
25968,4879,2,,Jun-20,Jun-20,Jul-20,,CAIRNS ,10,31,,,Barron River,Apartment,41.0,Public Housing,Cairns,2020
25969,4805,2,,Jan-21,Jan-21,Mar-21,,MACKAY ,10,32,,,Burdekin,Duplex,42.0,Public Housing,Whitsunday,2021
25970,4350,2,,Mar-21,Mar-21,Apr-21,,TOOWOOMBA AND SOUTH WEST ,10,32,,,Toowoomba South,Townhouse,42.0,Public Housing,Toowoomba,2021
25971,4350,3,,Jun-20,Jun-20,Jul-20,,TOOWOOMBA AND SOUTH WEST ,10,32,,,Toowoomba South,Townhouse,42.0,Public Housing,Toowoomba,2020
25972,4032,1,,Mar-21,Mar-21,Apr-21,,CHERMSIDE ,10,34,,,Stafford,Apartment,44.0,Public Housing,Brisbane,2021
25973,4400,3,,Feb-21,Feb-21,Mar-21,,TOOWOOMBA AND SOUTH WEST ,10,35,,,Condamine,Detached House,45.0,Public Housing,Toowoomba,2021
25974,4575,3,,May-21,May-21,Jun-21,,MAROOCHYDORE ,10,35,,,Kawana,Detached House,45.0,Public Housing,Sunshine Coast,2021
25975,4870,1,,Oct-20,Nov-20,Dec-20,,CAIRNS ,10,40,,,Cairns,Apartment,50.0,Public Housing,Cairns,2020
25976,4370,1,,Jun-20,Jul-20,Aug-20,,TOOWOOMBA AND SOUTH WEST ,10,41,,,Southern Downs,Apartment,51.0,Public Housing,Southern Downs,2020
25977,4670,2,,Mar-21,Mar-21,Apr-21,,BUNDABERG ,10,42,,,Bundaberg,Townhouse,52.0,Public Housing,Bundaberg,2021
25978,4350,1,,Jan-21,Jan-21,Mar-21,,TOOWOOMBA AND SOUTH WEST ,10,43,,,Toowoomba North,Apartment,53.0,Public Housing,Toowoomba,2021
25979,4879,2,,Jun-20,Jul-20,Aug-20,,CAIRNS ,10,45,,,Barron River,Apartment,55.0,Public Housing,Cairns,2020
25980,4215,1,,Jun-20,Jul-20,Aug-20,,GOLD COAST ,10,46,,,Bonney,Apartment,56.0,Public Housing,Gold Coast,2020
25981,4102,1,,Feb-21,Mar-21,Apr-21,,BURANDA ,10,48,,,South Brisbane,Apartment,58.0,Public Housing,Brisbane,2021
25982,4487,2,,Sep-20,Oct-20,Dec-20,,TOOWOOMBA AND SOUTH WEST ,10,54,,,Warrego,Apartment,64.0,Public Housing,Balonne,2020
25983,4350,2,,Mar-21,Mar-21,May-21,,TOOWOOMBA AND SOUTH WEST ,10,54,,,Toowoomba North,Duplex,64.0,Public Housing,Toowoomba,2021
25984,4870,1,,Jul-20,Jul-20,Sep-20,,CAIRNS ,10,55,,,Cairns,Apartment,65.0,Public Housing,Cairns,2020
25985,4350,1,,Mar-21,Apr-21,Jun-21,,TOOWOOMBA AND SOUTH WEST ,10,55,,,Toowoomba North,Apartment,65.0,Public Housing,Toowoomba,2021
25986,4814,1,,May-20,Jun-20,Aug-20,,TOWNSVILLE ,10,59,,,Townsville,Apartment,69.0,Public Housing,Townsville,2020
25987,4421,3,,Dec-20,Dec-20,Feb-21,,TOOWOOMBA AND SOUTH WEST ,10,64,,,Warrego,Detached House,74.0,Public Housing,Western Downs,2021
25988,4350,2,,Nov-20,Dec-20,Feb-21,,TOOWOOMBA AND SOUTH WEST ,10,80,,,Toowoomba South,Townhouse,90.0,Public Housing,Toowoomba,2021
25989,4350,1,,May-20,May-20,Aug-20,,TOOWOOMBA AND SOUTH WEST ,10,84,,,Toowoomba South,Apartment,94.0,Public Housing,Toowoomba,2020
25990,4868,2,,Jun-20,Jun-20,Oct-20,,CAIRNS ,10,112,,,Mulgrave,Apartment,122.0,Public Housing,Cairns,2020
25991,4870,1,,Nov-20,Nov-20,Mar-21,,CAIRNS ,10,119,,,Cairns,Apartment,129.0,Public Housing,Cairns,2021
25992,4820,1,,Feb-20,Mar-20,Aug-20,,TOWNSVILLE ,10,162,,,Traeger,Apartment,172.0,Public Housing,Charters Towers,2020
25993,4350,2,,Jun-20,Jun-20,Nov-20,,TOOWOOMBA AND SOUTH WEST ,10,163,,,Toowoomba North,Apartment,173.0,Public Housing,Toowoomba,2020
25994,4680,1,,Feb-20,Mar-20,Sep-20,,GLADSTONE ,10,185,,,Gladstone,Apartment,195.0,Public Housing,Gladstone,2020
25995,4470,3,,Feb-20,Feb-20,Nov-20,,TOOWOOMBA AND SOUTH WEST ,10,255,,,Warrego,Detached House,265.0,Public Housing,Murweh,2020
25996,4034,2,,Nov-20,Nov-20,Nov-20,,CHERMSIDE ,11,0,,,Nudgee,Townhouse,11.0,Public Housing,Brisbane,2020
25997,4110,3,,Jun-21,Jun-21,Jun-21,,INALA ,11,0,,,Algester,Detached House,11.0,Public Housing,Brisbane,2021
25998,4007,1,,Oct-20,Nov-20,Nov-20,,FORTITUDE VALLEY ,11,0,,,Clayfield,Apartment,11.0,Public Housing,Brisbane,2020
25999,4005,1,,Nov-20,Nov-20,Nov-20,,FORTITUDE VALLEY ,11,0,,,McConnel,Apartment,11.0,Public Housing,Brisbane,2020
26000,4670,1,,Oct-20,Nov-20,Nov-20,,BUNDABERG ,11,0,,,Bundaberg,Apartment,11.0,Public Housing,Bundaberg,2020
26001,4078,3,,Nov-20,Nov-20,Nov-20,,INALA ,11,0,,,Inala,Detached House,11.0,Public Housing,Brisbane,2020
26002,4740,2,,Feb-21,Feb-21,Feb-21,,MACKAY ,11,0,,,Mackay,Dual Occupancy,11.0,Public Housing,Mackay,2021
26003,4557,1,,Aug-20,Sep-20,Sep-20,,MAROOCHYDORE ,11,0,,,Maroochydore,Apartment,11.0,Public Housing,Sunshine Coast,2020
26004,4870,1,,Aug-20,Sep-20,Sep-20,,CAIRNS ,11,1,,,Cairns,Apartment,12.0,Public Housing,Cairns,2020
26005,4720,3,,Apr-21,Apr-21,Apr-21,,EMERALD ,11,1,,,Gregory,Detached House,12.0,Public Housing,Central Highlands,2021
26006,4680,3,,Sep-20,Sep-20,Sep-20,,GLADSTONE ,11,1,,,Gladstone,Detached House,12.0,Public Housing,Gladstone,2020
26007,4740,3,,Nov-20,Dec-20,Dec-20,,MACKAY ,11,1,,,Mackay,Detached House,12.0,Public Housing,Mackay,2020
26008,4740,2,,Jun-21,Jun-21,Jun-21,,MACKAY ,11,1,,,Mackay,Cluster House,12.0,Public Housing,Mackay,2021
26009,4740,1,,Jul-20,Jul-20,Jul-20,,MACKAY ,11,1,,,Mackay,Apartment,12.0,Public Housing,Mackay,2020
26010,4751,3,,Dec-20,Dec-20,Dec-20,,MACKAY ,11,1,,,Mirani,Detached House,12.0,Public Housing,Mackay,2020
26011,4077,2,,Feb-21,Feb-21,Feb-21,,INALA ,11,2,,,Inala,Apartment,13.0,Public Housing,Brisbane,2021
26012,4012,2,,Oct-20,Oct-20,Oct-20,,CHERMSIDE ,11,2,,,Nudgee,Apartment,13.0,Public Housing,Brisbane,2020
26013,4575,1,,Jul-20,Jul-20,Jul-20,,MAROOCHYDORE ,11,2,,,Kawana,Apartment,13.0,Public Housing,Sunshine Coast,2020
26014,4551,2,,Nov-20,Dec-20,Dec-20,,MAROOCHYDORE ,11,2,,,Caloundra,Duplex,13.0,Public Housing,Sunshine Coast,2020
26015,4740,2,,Oct-20,Oct-20,Oct-20,,MACKAY ,11,2,,,Mackay,Apartment,13.0,Public Housing,Mackay,2020
26016,4740,2,,Apr-21,Apr-21,Apr-21,,MACKAY ,11,2,,,Mackay,Cluster House,13.0,Public Housing,Mackay,2021
26017,4560,4,,Mar-21,Mar-21,Apr-21,,MAROOCHYDORE ,11,2,,,Nicklin,Detached House,13.0,Public Housing,Sunshine Coast,2021
26018,4701,2,,Jan-21,Jan-21,Jan-21,,ROCKHAMPTON ,11,2,,,Rockhampton,Duplex,13.0,Public Housing,Rockhampton,2021
26019,0,3,,Sep-20,Sep-20,Sep-20,,TOWNSVILLE ,11,2,,,Mundingburra,Detached House,13.0,Public Housing,Townsville,2020
26020,4812,1,,Jan-21,Jan-21,Jan-21,,TOWNSVILLE ,11,2,,,Townsville,Apartment,13.0,Public Housing,Townsville,2021
26021,4030,1,,Nov-20,Nov-20,Nov-20,,FORTITUDE VALLEY ,11,3,,,Clayfield,Apartment,14.0,Public Housing,Brisbane,2020
26022,4670,2,,Aug-20,Aug-20,Aug-20,,BUNDABERG ,11,3,,,Bundaberg,Townhouse,14.0,Public Housing,Bundaberg,2020
26023,4507,1,,Oct-20,Oct-20,Oct-20,,MORETON BAY ,11,3,,,Pumicestone,Apartment,14.0,Public Housing,Moreton Bay,2020
26024,4680,3,,Aug-20,Aug-20,Sep-20,,GLADSTONE ,11,3,,,Gladstone,Detached House,14.0,Public Housing,Gladstone,2020
26025,4501,3,,Aug-20,Aug-20,Aug-20,,MORETON BAY ,11,3,,,Kurwongbah,Townhouse,14.0,Public Housing,Moreton Bay,2020
26026,4131,2,,Sep-20,Sep-20,Sep-20,,LOGAN ,11,3,,,Waterford,Townhouse,14.0,Public Housing,Logan,2020
26027,4132,2,,Oct-20,Oct-20,Nov-20,,LOGAN ,11,3,,,Woodridge,Apartment,14.0,Public Housing,Logan,2020
26028,4211,3,,Oct-20,Oct-20,Oct-20,,GOLD COAST ,11,3,,,Gaven,Detached House,14.0,Public Housing,Gold Coast,2020
26029,4487,3,,May-21,Jun-21,Jun-21,,TOOWOOMBA AND SOUTH WEST ,11,3,,,Warrego,Townhouse,14.0,Public Housing,Balonne,2021
26030,0,2,,Apr-21,Apr-21,Apr-21,,TOWNSVILLE ,11,3,,,Townsville,Townhouse,14.0,Public Housing,Townsville,2021
26031,4812,2,,Oct-20,Oct-20,Oct-20,,TOWNSVILLE ,11,3,,,Townsville,Townhouse,14.0,Public Housing,Townsville,2020
26032,4811,3,,Feb-21,Feb-21,Feb-21,,TOWNSVILLE ,11,3,,,Mundingburra,Cluster House,14.0,Public Housing,Townsville,2021
26033,4573,4,,Jul-20,Jul-20,Jul-20,,MAROOCHYDORE ,11,3,,,Ninderry,Detached House,14.0,Public Housing,Sunshine Coast,2020
26034,4077,1,,Jan-21,Jan-21,Jan-21,,INALA ,11,4,,,Inala,Apartment,15.0,Public Housing,Brisbane,2021
26035,4034,1,,Aug-20,Aug-20,Sep-20,,CHERMSIDE ,11,4,,,Nudgee,Apartment,15.0,Public Housing,Brisbane,2020
26036,4105,2,,Nov-20,Dec-20,Dec-20,,BURANDA ,11,4,,,Toohey,Apartment,15.0,Public Housing,Brisbane,2020
26037,4032,2,,Oct-20,Oct-20,Nov-20,,CHERMSIDE ,11,4,,,Stafford,Apartment,15.0,Public Housing,Brisbane,2020
26038,4670,3,,Jun-21,Jun-21,Jun-21,,BUNDABERG ,11,4,,,Bundaberg,Duplex,15.0,Public Housing,Bundaberg,2021
26039,4304,2,,Jul-20,Jul-20,Jul-20,,IPSWICH ,11,4,,,Ipswich,Apartment,15.0,Public Housing,Ipswich,2020
26040,4227,3,,Mar-21,Mar-21,Mar-21,,GOLD COAST ,11,4,,,Burleigh,Townhouse,15.0,Public Housing,Gold Coast,2021
26041,4817,4,,Aug-20,Sep-20,Sep-20,,TOWNSVILLE ,11,4,,,Thuringowa,Cluster House,15.0,Public Housing,Townsville,2020
26042,4703,1,,Jun-20,Jun-20,Jul-20,,ROCKHAMPTON ,11,4,,,Keppel,Apartment,15.0,Public Housing,Livingstone,2020
26043,4670,1,,Oct-20,Oct-20,Oct-20,,BUNDABERG ,11,5,,,Bundaberg,Apartment,16.0,Public Housing,Bundaberg,2020
26044,0,3,,Sep-20,Sep-20,Sep-20,,GLADSTONE ,11,5,,,Gladstone,Detached House,16.0,Public Housing,Gladstone,2020
26045,4885,3,,Mar-21,Mar-21,Mar-21,,CAIRNS ,11,5,,,Hill,Detached House,16.0,Public Housing,Tablelands,2021
26046,4170,2,,Jan-21,Jan-21,Jan-21,,BURANDA ,11,6,,,Bulimba,Townhouse,17.0,Public Housing,Brisbane,2021
26047,4103,2,,Aug-20,Aug-20,Sep-20,,BURANDA ,11,6,,,Miller,Townhouse,17.0,Public Housing,Brisbane,2020
26048,4169,1,,Feb-21,Feb-21,Feb-21,,FORTITUDE VALLEY ,11,6,,,South Brisbane,Apartment,17.0,Public Housing,Brisbane,2021
26049,4870,1,,Aug-20,Aug-20,Aug-20,,CAIRNS ,11,6,,,Cairns,Apartment,17.0,Public Housing,Cairns,2020
26050,4740,1,,Mar-21,Mar-21,Mar-21,,MACKAY ,11,6,,,Mackay,Apartment,17.0,Public Housing,Mackay,2021
26051,4650,1,,Jul-20,Aug-20,Aug-20,,MARYBOROUGH ,11,6,,,Maryborough,Apartment,17.0,Public Housing,Fraser Coast,2020
26052,4701,2,,Sep-20,Oct-20,Oct-20,,ROCKHAMPTON ,11,6,,,Keppel,Duplex,17.0,Public Housing,Rockhampton,2020
26053,4128,2,,Aug-20,Sep-20,Sep-20,,LOGAN ,11,6,,,Waterford,Cluster House,17.0,Public Housing,Logan,2020
26054,4703,1,,Apr-21,Apr-21,Apr-21,,ROCKHAMPTON ,11,6,,,Keppel,Apartment,17.0,Public Housing,Livingstone,2021
26055,0,3,,Oct-20,Oct-20,Nov-20,,TOWNSVILLE ,11,7,,,Burdekin,Cluster House,18.0,Public Housing,Burdekin,2020
26056,4108,2,,Nov-20,Dec-20,Dec-20,,BURANDA ,11,7,,,Toohey,Apartment,18.0,Public Housing,Brisbane,2020
26057,4120,1,,Aug-20,Sep-20,Sep-20,,BURANDA ,11,7,,,Greenslopes,Apartment,18.0,Public Housing,Brisbane,2020
26058,4207,3,,May-21,May-21,Jun-21,,LOGAN ,11,7,,,Macalister,Detached House,18.0,Public Housing,Logan,2021
